NodeID5,Question,NodeID6,Groundtruth
fa0232,I encountered an issue with the FSIS Guideline for Residue Prevention. I've already completed Conduct Validation and Ongoing Verification. What should I do next?,fa0233,Implement Live or Post-Mortem Testing
fa0233,I've encountered an issue with the FSIS Guideline for Residue Prevention. I've already completed the live or post-mortem testing. What should I do next?,fa020,End
fa0241,I've encountered an issue concerning the FSIS Guideline for Residue Prevention. I've already completed the Residue Screening. What should I do next?,fa0242,Dispose of Animals with Violative Residues
fa0242,I've encountered an issue related to the FSIS Guideline for Residue Prevention. I've already completed the step of disposing of animals with violative residues. What should I do next?,fa0243,Document Residue Testing Results
fa0243,I've come across an issue concerning the FSIS Guideline for Residue Prevention. I've already completed the documentation for residue testing results. What steps should I take next?,fa020,End
fa0311,I've completed the classroom training for the FSIS Guideline on Training Establishment Carcass Sorters in the New Poultry Inspection System (NPIS). What should I do next?,fa0312,Implement Wet Lab Training
fa0312,I've completed the Wet Lab Training for the FSIS Guideline on Training Establishment Carcass Sorters in the New Poultry Inspection System (NPIS). What steps should I take next?,fa0313,Perform On-the-Job Training
fa0313,I've completed the on-the-job training for the FSIS Guideline on Training Establishment Carcass Sorters in the New Poultry Inspection System (NPIS). What should I do next?,fa0314,Monitor Sorting Performance
fa0314,I've encountered an issue with the FSIS Guideline for Training Establishment Carcass Sorters in the New Poultry Inspection System (NPIS). I've already completed the Monitor Sorting Performance step. What should I do next?,fa0315,Carcass Disposition Decision
fa0315,I've encountered an issue with the FSIS Guideline for Training Establishment Carcass Sorters in the New Poultry Inspection System (NPIS). I've already completed the Carcass Disposition Decision. What should I do next?,fa030,End
fa0321,I've encountered an issue with the FSIS Guideline for Training Establishment Carcass Sorters in the New Poultry Inspection System (NPIS). I've completed the section on Identifying Disease Conditions. What should I do next?,fa0322,Localized Trimming for Tumors
fa0322,I've encountered an issue with the FSIS Guideline for Training Establishment Carcass Sorters in the New Poultry Inspection System (NPIS). I've completed the localized trimming for tumors. What should I do next?,fa0323,Generalized Disease Disposal
fa0323,I encountered an issue with the FSIS Guideline for Training Establishment Carcass Sorters in the New Poultry Inspection System (NPIS). I've already completed the Generalized Disease Disposal. What should I do next?,fa0324,Train Inspectors for Disease Identification
fa0324,I encountered a problem with the FSIS Guideline for Training Establishment Carcass Sorters in the New Poultry Inspection System (NPIS). I've already completed the training for Inspectors on Disease Identification. What should I do next?,fa030,End
fa0331,I've encountered an issue with the FSIS Guideline for Training Establishment Carcass Sorters in the New Poultry Inspection System (NPIS). I've already completed the Sorting Procedures Implementation. What should I do next?,fa0332,Localized Condition Handling
fa0332,I've encountered an issue related to the FSIS Guideline for Training Establishment Carcass Sorters in the New Poultry Inspection System (NPIS). I've already completed Localized Condition Handling. What should I do next?,fa0323,Generalized Disease Disposal
fa0323,I've encountered an issue with the FSIS Guideline for training establishment carcass sorters in the New Poultry Inspection System (NPIS). I've already completed the Generalized Disease Disposal. What should I do next?,fa0315,Carcass Disposition Decision
fa0315,I've completed the Carcass Disposition Decision as part of the FSIS Guideline for Training Establishment Carcass Sorters in the New Poultry Inspection System (NPIS). What should I do next?,fa030,End
fa0411,"I've encountered an issue with the FSIS Guideline for donating eligible meat, poultry, and egg products to non-profit organizations. I've already identified the products eligible for donation. What should I do next?",fa0412,Verify Product Condition
fa0412,"I've encountered an issue regarding the FSIS Guideline for donating eligible meat, poultry, and egg products to non-profit organizations. I've already completed the ""Verify Product Condition"" step. What should I do next?",fa0413,Label Products for Donation
fa0413,"I've encountered an issue regarding the FSIS Guideline for donating eligible meat, poultry, and egg products to non-profit organizations. I've already labeled the products for donation. What should I do next?",fa0414,Ship Products Safely
fa0414,"I've come across an issue related to the FSIS Guideline for donating eligible meat, poultry, and egg products to non-profit organizations. I've already completed the step of shipping products safely. What should I do next?",fa040,End
fa0412,"I've encountered an issue related to the FSIS Guideline for donating eligible meat, poultry, and egg products to non-profit organizations. I've already completed the step of verifying the product condition. What should I do next?",fa0422,Repackage and Label Products
fa0422,"I've completed the repackaging and labeling of products according to the FSIS Guideline for donating eligible meat, poultry, and egg products to non-profit organizations. What steps should I take next?",fa0414,Ship Products Safely
fa0414,"I've encountered an issue regarding the FSIS Guideline for donating eligible meat, poultry, and egg products to non-profit organizations. I've already completed the step of shipping products safely. What should I do next?",fa0424,Distribute to Consumers
fa0424,"I encountered an issue with the FSIS Guideline for donating eligible meat, poultry, and egg products to non-profit organizations. I've already completed the distribution to consumers. What should I do next?",fa040,End
fa0431,"I encountered an issue with the FSIS Guideline for donating eligible meat, poultry, and egg products to non-profit organizations. I've already completed the section on liability protection. What should I do next?",fa0432,Ensure Good Faith Compliance
fa0432,"I encountered a problem related to the FSIS Guideline for donating eligible meat, poultry, and egg products to non-profit organizations. I've already ensured good faith compliance. What should I do next?",fa0433,Educate Donors and Recipients
fa0433,"I've completed the ""Educate Donors and Recipients"" section of the FSIS Guideline for donating eligible meat, poultry, and egg products to non-profit organizations, but I've run into a problem. What should I do next?",fa040,End
fa0511,I encountered an issue with the FSIS Guideline for Retained Water and have already completed the purpose statement. What should I do next?,fa0512,Describe Washing and Chilling Systems
fa0512,I've encountered an issue regarding the FSIS Guideline for Retained Water. I've already finished describing the washing and chilling systems. What should I do next?,fa0513,Detail Chiller System Configurations
fa0513,I've encountered an issue with the FSIS Guideline for Retained Water. I've already completed the detailed chiller system configurations. What should I do next?,fa0514,Identify Variable Factors in the Chilling System
fa0514,I've encountered an issue with the FSIS Guideline for Retained Water. I've already completed identifying variable factors in the chilling system. What should I do next?,fa0515,Set Standards for Chilling Systems
fa0515,I encountered an issue with the FSIS Guideline for Retained Water after finalizing the Set Standards for Chilling Systems. What steps should I take next?,fa0516,Implement Testing Methods
fa0516,I've encountered an issue with the FSIS Guideline for Retained Water. I've already completed the testing methods. What should I do next?,fa0517,Evaluate Results and Report Data
fa0517,I encountered an issue with the FSIS Guideline for Retained Water. I've already evaluated the results and reported the data. What should I do next?,fa050,End
fa0511,"I've completed the Purpose Statement for the FSIS Guideline on Retained Water, but I'm facing a problem. What should my next step be?",fa0522,Maintain Process Control
fa0522,"""I encountered an issue with the FSIS Guideline for Retained Water. I've already completed the process control steps. What should I do next?""",fa0523,Maintain Process Control
fa0523,I encountered an issue with the FSIS Guideline for Retained Water. I've already completed the Maintain Process Control step. What should I do next?,fa0516,Implement Testing Methods
fa0516,I've encountered a problem with the FSIS Guideline for Retained Water. I've already completed the implementation of testing methods. What should I do next?,fa050,End
fa0531,"""I've encountered an issue with the FSIS Guideline for Retained Water. I've already completed creating accurate retained water statements. What should I do next?""",fa0532,Distinguish Multi-Ingredient Products
fa0532,I've encountered an issue with the FSIS Guideline for Retained Water. I've already completed the step of distinguishing multi-ingredient products. What should I do next?,fa0533,Address Special Labeling Scenarios
fa0533,I've encountered an issue with the FSIS Guideline for Retained Water. I've already addressed the special labeling scenarios. What should I do next?,fa050,End
fa0611,I've encountered a problem related to the FSIS Guideline for Label Approval. I've already completed the classroom training. What should I do next?,fa0612,Wet Lab Training
fa0612,"""I encountered an issue with the FSIS Guideline for Label Approval. I've already completed Wet Lab Training. What should I do next?""",fa0613,On-the-Job Training
fa0613,I encountered an issue with the FSIS Guideline for Label Approval. I've already completed my on-the-job training. What should I do next?,fa0614,Follow-Up Sessions
fa0614,I've come across an issue with the FSIS Guideline for Label Approval. I've already completed the Follow-Up Sessions. What should I do next?,fa0615,Continuous Monitoring
fa0615,"""After completing Continuous Monitoring, what steps should I take next regarding the FSIS Guideline for Label Approval?""",fa060,End
fa0621,I encountered an issue with the FSIS Guideline for Label Approval. I've already completed the step of identifying unwholesome carcasses. What should I do next?,fa0622,Trim Localized Conditions
fa0622,I've completed the Trim Localized Conditions step in relation to the FSIS Guideline for Label Approval. What should I do next?,fa0623,Dispose of Generalized Disease Carcasses
fa0623,I've encountered an issue with the FSIS Guideline for Label Approval. I've already completed the process for disposing of generalized disease carcasses. What should I do next?,fa0624,Route Carcasses for Reprocessing
fa0624,"""I've run into an issue with the FSIS Guideline for Label Approval. I've already completed routing carcasses for reprocessing. What should I do next?""",fa060,End
fa0631,I've encountered an issue with the FSIS Guideline for Label Approval. I've already evaluated the generalized symptoms. What should I do next?,fa0623,Dispose of Generalized Disease Carcasses
fa0623,I've encountered an issue with the FSIS Guideline for Label Approval. I've already completed the task of disposing of generalized disease carcasses. What should I do next?,fa0633,Trim or Dispose Based on Condition
fa0633,"I've encountered an issue with the FSIS Guideline for Label Approval. I've already completed the ""Trim or Dispose Based on Condition"" step. What should I do next?",fa060,End
fa0711,I encountered an issue concerning Food Defense Guidance for large-scale events. I've already developed a Food Defense Plan. What should I do next?,fa0712,Designate Food Defense Coordinator
fa0712,I've completed the task of designating a Food Defense Coordinator for our large-scale event. What should be my next step?,fa0713,Conduct Vulnerability Assessment
fa0713,I've completed a vulnerability assessment for food defense at a large-scale event. What should I do next?,fa0714,Train Employees on Food Defense
fa0714,I've encountered an issue with implementing Food Defense Guidance for Large Scale Events. I've already trained employees on food defense. What should I do next?,fa070,End
fa0721,I encountered an issue with Food Defense Guidance for Large Scale Events. I've already completed the background checks. What should I do next?,fa0722,Establish Credential Systems
fa0722,I've completed the step of establishing credential systems in the Food Defense Guidance for Large Scale Events. What should I do next?,fa0714,Train Employees on Food Defense
fa0714,I encountered an issue with the Food Defense Guidance for Large Scale Events. I've already completed training employees on food defense. What should I do next?,fa070,End
fa0711,"I've completed developing a Food Defense Plan for a large-scale event, but I'm unsure what my next steps should be. Can you advise on what to do next?",fa0721,Conduct Background Checks
fa0721,I've encountered an issue regarding Food Defense Guidance for large-scale events. I've already completed the background checks. What should I do next?,fa0733,Notify Authorities in Case of Incident
fa0733,I've encountered an issue related to Food Defense Guidance for Large Scale Events. I've already notified the authorities about the incident. What should I do next?,fa0734,Move Personnel and Patrons to Safety
fa0734,I've encountered an issue regarding Food Defense Guidance for Large Scale Events. I've already completed moving personnel and patrons to safety. What should I do next?,fa070,End
fa0811,I've run into an issue with the Best Practices Guidance for Controlling Listeria monocytogenes in Retail Delicatessens. I've already completed the section on Preventing Adulteration. What should I do next?,fa0812,Controlling Time and Temperature
fa0812,I followed the best practices for controlling Listeria monocytogenes in retail delicatessens and have completed the steps for controlling time and temperature. What should I do next?,fa0813,Prevent Cross-Contamination
fa0813,I've addressed the Prevent Cross-Contamination section in the Best Practices Guidance for Controlling Listeria monocytogenes in Retail Delicatessens. What should I focus on next?,fa0814,Cleaning and Sanitizing
fa0814,I've completed the cleaning and sanitizing process in line with the best practices for controlling Listeria monocytogenes in retail delicatessens. What should I do next?,fa080,End
fa0821,"""I've already trained my employees on best practices for controlling Listeria monocytogenes in retail delicatessens. What should I do next?""",fa0822,Proper Use of Gloves
fa0822,I've completed the section on the proper use of gloves for controlling Listeria monocytogenes in retail delicatessens. What should I focus on next?,fa0823,Employee Practices
fa0823,I've completed the section on Employee Practices for controlling Listeria monocytogenes in retail delicatessens. What should I focus on next?,fa0813,Prevent Cross-Contamination
fa0813,I've addressed preventing cross-contamination in retail delicatessens as part of best practices for controlling Listeria monocytogenes. What should I focus on next?,fa080,End
fa0831,I encountered a problem with the best practices for controlling Listeria monocytogenes in retail delicatessens. I've already completed the product handling section. What should I do next?,fa0814,Cleaning and Sanitizing
fa0814,I've followed the best practices for cleaning and sanitizing to control Listeria monocytogenes in retail delicatessens. What steps should I take next?,fa0823,Employee Practices
fa0823,I've completed the section on Employee Practices regarding Best Practices Guidance for Controlling Listeria monocytogenes in Retail Delicatessens. What should I focus on next?,fa080,End
fa0911,I've completed the Pre-Harvest Controls according to the FSIS Guideline for controlling Salmonella in swine slaughter and pork processing establishments. What should I do next?,fa0912,Lairage Practices
fa0912,I encountered a problem related to the FSIS Guideline for controlling Salmonella in swine slaughter and pork processing establishments. I've already completed the section on lairage practices. What should I do next?,fa0913,Antimicrobial Treatments
fa0913,I've completed the Antimicrobial Treatments as per the FSIS Guideline to Control Salmonella in Swine Slaughter and Pork Processing Establishments. What should I do next?,fa090,End
fa0921,I encountered a problem related to the FSIS Guideline for Controlling Salmonella in Swine Slaughter and Pork Processing Establishments. I've already completed the Statistical Process Control. What steps should I take next?,fa0922,Sampling Protocols
fa0922,I've encountered an issue with the FSIS Guideline for controlling Salmonella in swine slaughter and pork processing establishments. I've already completed the sampling protocols. What should I do next?,fa0923,Process Adjustment
fa0923,I encountered a problem with the FSIS Guideline for controlling Salmonella in swine slaughter and pork processing establishments. I have already completed the process adjustment. What should I do next?,fa090,End
fa1011,"I've completed the preparation of meat and ingredients according to the FSIS Ready-to-Eat Fermented, Salt-Cured, and Dried Products Guideline. What should I do next?",fa1012,Fermentation Process
fa1012,"I've completed the fermentation process, but I've run into an issue with the FSIS guideline for ready-to-eat fermented, salt-cured, and dried products. What should I do next?",fa1013,Optional Low-Temperature Heat Step
fa1013,"I ran into an issue with the FSIS guideline for ready-to-eat fermented, salt-cured, and dried products. I've already finished the optional low-temperature heat step. What should I do next?",fa1014,Drying Process
fa1014,"I've encountered an issue with the FSIS guidelines for ready-to-eat fermented, salt-cured, and dried products. I've already completed the drying process. What should I do next?",fa100,End
fa1021,"I've encountered an issue with the FSIS Guideline for Ready-to-Eat Fermented, Salt-Cured, and Dried Products. I've already completed the meat preparation and salt application steps. What should I do next?",fa1022,Salt-Curing Process
fa1022,"I've completed the salt-curing process for my ready-to-eat fermented, salt-cured, and dried products according to the FSIS guidelines. What steps should I take next?",fa1023,Equalization Step
fa1023,"I've encountered an issue with the FSIS Ready-to-Eat Fermented, Salt-Cured, and Dried Products Guideline. I've already completed the equalization step. What should I do next?",fa1014,Drying Process
fa1014,"I've encountered an issue with the FSIS guidelines for ready-to-eat fermented, salt-cured, and dried products. I've already completed the drying process. What steps should I take next?",fa100,End
fa1031,"I've encountered an issue with the FSIS guideline for ready-to-eat fermented, salt-cured, and dried products. I've already completed the preparation and seasoning steps. What should I do next?",fa1014,Drying Process
fa1014,"I've finished the drying process according to the FSIS Ready-to-Eat Fermented, Salt-Cured, and Dried Products Guideline. What steps should I take next?",fa1033,Optional Post-Drying Heat Treatment
fa1033,"I've encountered an issue with the FSIS guideline for ready-to-eat fermented, salt-cured, and dried products. I've completed the optional post-drying heat treatment. What should I do next?",fa100,End
fa1111,I've completed the receiving and inspection stages of the HACCP model for raw intact wild-caught catfish products. What steps should I take next?,fa1112,Sanitation SOPs Implementation
fa1112,I've completed the implementation of Sanitation SOPs for the HACCP model concerning raw intact wild-caught catfish products. What should my next steps be?,fa1113,Temperature Monitoring Procedures
fa1113,I encountered a problem with the HACCP model for raw intact wild-caught catfish products. I've already completed the temperature monitoring procedures. What should I do next?,fa110,End
fa1121,I've completed swab testing for the HACCP model concerning raw intact wild-caught catfish products. What steps should I take next?,fa1112,Sanitation SOPs Implementation
fa1112,I've completed the implementation of the Sanitation SOPs for the HACCP model concerning raw intact wild-caught catfish products. What should I do next?,fa1123,Corrective Action Documentation
fa1123,I've encountered an issue with the HACCP model for raw intact wild-caught catfish products and have completed the corrective action documentation. What steps should I take next?,fa110,End
fa1131,I've encountered an issue with the HACCP Model for Raw Intact Wild-caught Catfish Products. I've already completed the product sorting and sizing. What should my next step be?,fa1113,Temperature Monitoring Procedures
fa1113,"I've completed the temperature monitoring procedures for the HACCP model on raw, intact wild-caught catfish products. What steps should I take next?",fa1133,Process Adjustment
fa1133,I encountered an issue with the HACCP model for raw intact wild-caught catfish products. I've already completed the process adjustment. What should I do next?,fa110,End
fa1211,I've completed the Receiving Farm-Raised Catfish step of the HACCP model for raw intact catfish products. What should I do next?,fa1212,Sanitation SOP Implementation
fa1212,"I've encountered a problem with the HACCP model for raw, intact farm-raised catfish products. I've already completed the implementation of the Sanitation SOP. What should I do next?",fa1213,Temperature Control
fa1213,I've completed the temperature control for the HACCP model for raw intact farm-raised catfish products. What should I do next?,fa1214,Foreign Material Control
fa1214,I've completed the Foreign Material Control for the HACCP Model concerning Raw Intact Farm-raised Catfish Products. What steps should I take next?,fa120,End
fa1221,I've completed the steps for receiving and storing packaging materials in the HACCP model for raw intact farm-raised catfish products. What should I do next?,fa1212,Sanitation SOP Implementation
fa1212,I've completed the Sanitation SOP Implementation for the HACCP Model related to raw intact farm-raised catfish products. What should I do next?,fa1213,Temperature Control
fa1213,I've completed the temperature control for the HACCP model for raw intact farm-raised catfish products. What steps should I take next?,fa120,End
fa1231,I've encountered an issue with the HACCP model for raw intact farm-raised catfish products. I've already completed the step of loading and inspecting the finished products. What should I do next?,fa1214,Foreign Material Control
fa1214,I've completed the Foreign Material Control for the HACCP Model regarding Raw Intact Farm-raised Catfish Products. What steps should I take next?,fa1233,Temperature Maintenance During Transport
fa1233,I've encountered an issue with the HACCP model for raw intact farm-raised catfish products. I've already completed the section on temperature maintenance during transport. What should I do next?,fa120,End
fa1311,I've completed the Receiving and Storage of Shell Eggs for the HACCP Model for Raw Non-Intact Egg Products. What steps should I take next?,fa1312,Sanitation SOP Implementation
fa1312,I've encountered an issue with the HACCP model for raw non-intact egg products. I've already implemented the Sanitation SOPs. What should I do next?,fa1313,Breaking and Separating
fa1313,I've completed the breaking and separating step in the HACCP model for raw non-intact egg products. What should I do next?,fa1314,Filtration and Cooling
fa1314,I've encountered an issue with the HACCP model for raw non-intact egg products. I've already completed the filtration and cooling steps. What should I do next?,fa1315,Temperature Monitoring
fa1315,I've completed the temperature monitoring step for the HACCP model concerning raw non-intact egg products. What should I do next?,fa130,End
fa1321,I've finished filling and sealing bulk containers for raw non-intact egg products as part of the HACCP model. What steps should I take next?,fa1312,Sanitation SOP Implementation
fa1312,I encountered a problem with the HACCP model for raw non-intact egg products. I've already completed the implementation of the Sanitation SOP. What should I do next?,fa1315,Temperature Monitoring
fa1315,I've completed the temperature monitoring for the HACCP model on raw non-intact egg products. What steps should I take next?,fa1324,Foreign Material Control
fa1324,I've completed the Foreign Material Control for the HACCP Model related to Raw Non-Intact Egg Products. What steps should I take next?,fa130,End
fa1411,"""I encountered an issue with the Self-Reporting Tool (v2022-001). I've already completed the 'Receive Live Poultry' step. What should I do next?""",fa1412,Stun and Bleed
fa1412,I've encountered an issue with the Self-Reporting Tool (v2022-002). I've completed the Stun and Bleed steps. What should I do next?,fa1413,Monitor Chilling Temperature
fa1413,I've encountered an issue with the Self-Reporting Tool (v2022-003). I've already completed the Monitor Chilling Temperature step. What should I do next?,fa140,End
fa1421,"""I encountered an issue with the Self-Reporting Tool (v2022-004). I've finished the 'Receive Shell Eggs' step. What should I do next?""",fa1422,Wash and Sanitize Eggs
fa1422,"I've encountered an issue with the Self-Reporting Tool (v2022-005). I've already completed the ""Wash and Sanitize Eggs"" step. What should I do next?",fa1423,Sanitize Processing Equipment
fa1423,I've encountered an issue with the Self-Reporting Tool (v2022-006). I've finished the Sanitize Processing Equipment step. What should I do next?,fa140,End
fa1431,"I've completed the ""Inspect Product Labels"" step in the Self-Reporting Tool (v2022-007). What should I do next?",fa1432,Update Label Templates
fa1432,I've finished updating the label templates in the Self-Reporting Tool (v2022-008). What should I do next?,fa140,End
fa1511,"I've completed the receiving and inspecting materials step for the HACCP model on fully cooked, not shelf-stable roast beef. What should I do next?",fa1512,Sanitation SOP Implementation
fa1512,"I've encountered an issue with the HACCP model for fully cooked, non-shelf stable roast beef. I've already completed the Sanitation SOP implementation. What should I do next?",fa1513,Temperature Monitoring
fa1513,"I've just finished temperature monitoring for the HACCP model of fully cooked, not shelf-stable roast beef. What should I do next?",fa150,End
fa1521,"I've encountered an issue with the HACCP model for fully cooked, non-shelf-stable roast beef. I've already completed the preparation for cooking. What steps should I take next?",fa1522,Cooking to Required Lethality
fa1522,"I've encountered an issue with the HACCP model for fully cooked, not shelf-stable roast beef. I've already completed the cooking to achieve the required lethality. What should I do next?",fa1513,Temperature Monitoring
fa1513,"I've completed the temperature monitoring for the HACCP model on fully cooked, not shelf-stable roast beef. What should I do next?",fa150,End
fa1531,"I've encountered an issue with the HACCP model for fully cooked, non-shelf stable roast beef. I've just finished the vacuum packaging step. What should I do next?",fa1512,Sanitation SOP Implementation
fa1512,"I've encountered an issue with the HACCP model for fully cooked, not shelf-stable roast beef. I've already completed the implementation of the Sanitation SOP. What should my next step be?",fa1533,Labeling and Quality Inspection
fa1533,"I've completed the labeling and quality inspection for the HACCP model of fully cooked, non-shelf-stable roast beef. What steps should I take next?",fa150,End
fa1611,I've run into an issue with the FSIS Guideline for Controlling Salmonella in Raw Poultry. I've already completed the Receiving and Inspection step. What should I do next?,fa1612,Sanitation SOP Implementation
fa1612,I encountered a problem with the FSIS Guideline for Controlling Salmonella in Raw Poultry. I have already completed the implementation of the Sanitation SOP. What should I do next?,fa1613,Antimicrobial Intervention
fa1613,I've encountered an issue concerning the FSIS Guideline for Controlling Salmonella in Raw Poultry. I've already completed the antimicrobial intervention. What steps should I take next?,fa1614,Temperature Monitoring
fa1614,I've completed temperature monitoring in line with the FSIS Guideline for Controlling Salmonella in Raw Poultry. What should I do next?,fa160,End
fa1621,I've encountered an issue with the FSIS Guideline for Controlling Salmonella in Raw Poultry. I've already completed the filling and sealing process. What steps should I take next?,fa1612,Sanitation SOP Implementation
fa1612,I've completed the implementation of the Sanitation SOP as part of the FSIS Guideline for Controlling Salmonella in Raw Poultry. What steps should I take next?,fa1623,Labeling and Documentation
fa1623,I've completed the labeling and documentation steps for the FSIS Guideline on Controlling Salmonella in Raw Poultry. What should I do next?,fa160,End
fa1631,I've run into an issue with the FSIS Guideline for Controlling Salmonella in Raw Poultry. I've already completed the rapid chilling step. What should I do next?,fa1614,Temperature Monitoring
fa1614,I've encountered an issue regarding the FSIS Guideline for Controlling Salmonella in Raw Poultry. I've already completed the temperature monitoring. What should I do next?,fa1633,Water Management
fa1633,I've encountered an issue with the FSIS Guideline for Controlling Salmonella in Raw Poultry. I've already completed the Water Management section. What should I do next?,fa160,End
fa1711,I've encountered an issue with the FSIS Guideline for Controlling Campylobacter in Raw Poultry. I've already completed the Grow-out House Biosecurity step. What should I do next?,fa1712,Feed and Water Additives
fa1712,I've been working through the FSIS Guideline for Controlling Campylobacter in Raw Poultry and have completed the section on Feed and Water Additives. What steps should I take next?,fa1713,Sanitation SOP Implementation
fa1713,I've encountered an issue with the FSIS Guideline for Controlling Campylobacter in Raw Poultry. I've already implemented the Sanitation SOP. What should I do next?,fa170,End
fa1721,I encountered an issue with the FSIS Guideline for Controlling Campylobacter in Raw Poultry. I've already completed the steps for Live Receiving and Hanging. What should I do next?,fa1722,Scalding Process
fa1722,I've encountered an issue with the FSIS Guideline for Controlling Campylobacter in Raw Poultry. I've finished the scalding processâ€”what steps should I take next?,fa1723,Temperature Monitoring
fa1723,I've encountered an issue with the FSIS Guideline for Controlling Campylobacter in Raw Poultry. I've already completed the temperature monitoring. What should I do next?,fa1713,Sanitation SOP Implementation
fa1713,I've encountered an issue concerning the FSIS Guideline for Controlling Campylobacter in Raw Poultry. I've already implemented the Sanitation SOP. What steps should I take next?,fa170,End
fa1731,I've completed the Chiller Water Management step in the FSIS Guideline for Controlling Campylobacter in Raw Poultry. What should I do next?,fa1723,Temperature Monitoring
