NodeID5,Question,NodeID6,Groundtruth
fa0224,"In the field of Food Safety, I've dealt with an issue concerning HACCP system controls for historical residue violations and have already applied corrective actions for these violations. What should my next steps be?",fa020,End
fa0231,"In the field of Food Safety, I've encountered an issue concerning Residue Testing Considerations. I've already completed the step of identifying the residue testing methodology. What should I do next?",fa0232,Conduct Validation and Ongoing Verification
fa0232,"In the field of food safety, I've encountered an issue concerning residue testing considerations. I've already completed conduct validation and ongoing verification. What steps should I take next?",fa0233,Implement Live or Post-Mortem Testing
fa0233,"In the field of food safety, I've addressed issues related to residue testing and have completed both live and post-mortem testing. What steps should I take next?",fa020,End
fa0241,"In the Food Safety field, I encountered an issue with NSIS Sorting Procedures. After completing the Residue Screening, what steps should I take next?",fa0242,Dispose of Animals with Violative Residues
fa0242,"In the Food Safety field, I encountered an issue with NSIS Sorting Procedures. I have already addressed the disposal of animals with violative residues. What should I do next?",fa0243,Document Residue Testing Results
fa0243,I encountered an issue with NSIS sorting procedures in the food safety field and have completed the document on residue testing results. What should I do next?,fa020,End
fa0311,I've encountered a problem with poultry sorting and inspection in the food safety field. I've already conducted classroom training. What should I do next?,fa0312,Implement Wet Lab Training
fa0312,"In the field of food safety, I've encountered a challenge with poultry sorting and inspection. I've completed wet lab training. What should be my next step?",fa0313,Perform On-the-Job Training
fa0313,"In the field of food safety, I've encountered an issue with poultry sorting and inspection, and I've completed on-the-job training. What should I do next?",fa0314,Monitor Sorting Performance
fa0314,"In the Food Safety field, I've encountered an issue with Poultry Sorting and Inspection. I've already completed monitoring the sorting performance. What should I do next?",fa0315,Carcass Disposition Decision
fa0315,"In the field of food safety, I encountered a problem related to poultry sorting and inspection. I have completed the carcass disposition decision. What should I do next?",fa030,End
fa0321,"In the field of food safety, I've encountered an issue related to evaluating disease conditions. I've already completed the identification of these conditions. What steps should I take next?",fa0322,Localized Trimming for Tumors
fa0322,"In the field of food safety, I encountered a problem related to evaluating disease conditions. I've completed localized trimming for tumors. What should I do next?",fa0323,Generalized Disease Disposal
fa0323,"""In the field of food safety, I encountered an issue with evaluating disease conditions. I've already completed the process for generalized disease disposal. What should I do next?""",fa0324,Train Inspectors for Disease Identification
fa0324,"In the field of food safety, I've encountered a challenge with evaluating disease conditions. I've already trained inspectors in disease identification. What should I do next?",fa030,End
fa0331,"In the field of food safety, I've addressed a problem related to meat quality control by implementing sorting procedures. What should be my next step?",fa0332,Localized Condition Handling
fa0332,"In the field of food safety, I've addressed an issue related to meat quality control by handling localized conditions. What should I do next?",fa0323,Generalized Disease Disposal
fa0323,"In the field of Food Safety, I encountered a problem related to Meat Quality Control and have completed the process for Generalized Disease Disposal. What should I do next?",fa0315,Carcass Disposition Decision
fa0315,"In the field of food safety, I've addressed an issue related to meat quality control and completed the carcass disposition decision. What steps should I take next?",fa030,End
fa0411,"In the field of food safety, I encountered an issue regarding the donation of meat, poultry, and egg products. I have already identified the products eligible for donation. What should I do next?",fa0412,Verify Product Condition
fa0412,"In the field of food safety, I came across an issue regarding the donation of meat, poultry, and egg products. I've already completed the step of verifying the product's condition. What should I do next?",fa0413,Label Products for Donation
fa0413,"In the field of food safety, I've encountered an issue regarding the donation of meat, poultry, and egg products. I've already completed labeling the products for donation. What steps should I take next?",fa0414,Ship Products Safely
fa0414,"In the field of Food Safety, I've encountered an issue related to donating meat, poultry, and egg products. Having completed the task of shipping products safely, what should I do next?",fa040,End
fa0412,"In the Food Safety field, I encountered an issue with receiving donated products. I have already verified the condition of the products. What should I do next?",fa0422,Repackage and Label Products
fa0422,"In the food safety field, I've encountered an issue with receiving donated products. I've already completed the repackaging and labeling of these products. What should I do next?",fa0414,Ship Products Safely
fa0414,"""I've encountered an issue in the Food Safety field concerning the receiving of donated products. I've already completed the 'Ship Products Safely' step. What should I do next?""",fa0424,Distribute to Consumers
fa0424,"In the food safety field, I encountered an issue with receiving donated products. I have already completed the distribution to consumers. What should I do next?",fa040,End
fa0431,"In the Food Safety field, I encountered an issue with managing liability for donated products. I have already completed understanding liability protection. What steps should I take next?",fa0432,Ensure Good Faith Compliance
fa0432,"In the Food Safety field, I've dealt with the issue of managing liability for donated products and have already ensured good faith compliance. What should I do next?",fa0433,Educate Donors and Recipients
fa0433,"In the field of food safety, I've addressed the issue of managing liability for donated products by educating donors and recipients. What steps should I take next?",fa040,End
fa0511,"In the food safety field, I've encountered an issue concerning the development of a Retained Water Protocol. I've already completed the purpose statement. What should my next steps be?",fa0512,Describe Washing and Chilling Systems
fa0512,"In the Food Safety field, I've faced a challenge with developing a Retained Water Protocol. I've already described the washing and chilling systems. What should be my next step?",fa0513,Detail Chiller System Configurations
fa0513,"In the Food Safety field, I encountered a problem with developing a Retained Water Protocol. I have already completed the detailed chiller system configurations. What should I do next?",fa0514,Identify Variable Factors in the Chilling System
fa0514,"In the field of food safety, I've encountered an issue with developing a Retained Water Protocol. I've already identified the variable factors in the chilling system. What should I do next?",fa0515,Set Standards for Chilling Systems
fa0515,"In the field of Food Safety, I've addressed a problem concerning Retained Water Protocol Development and have finished setting standards for chilling systems. What should I do next?",fa0516,Implement Testing Methods
fa0516,"In the field of Food Safety, I've encountered a problem related to developing a Retained Water Protocol. I've already completed the implementation of testing methods. What should I do next?",fa0517,Evaluate Results and Report Data
fa0517,"In the Food Safety field, I faced a challenge with developing a Retained Water Protocol. I've already evaluated the results and reported the data. What should I do next?",fa050,End
fa0511,"In the field of food safety, I've encountered an issue with the water retention process control. I've already completed the purpose statement. What should I do next?",fa0522,Maintain Process Control
fa0522,"In the field of Food Safety, I've encountered an issue with the Water Retention Process Control. I've already completed the Maintain Process Control. What should I do next?",fa0523,Maintain Process Control
fa0523,"In the Food Safety field, I've encountered a problem with Water Retention Process Control. I've already completed Maintain Process Control. What should I do next?",fa0516,Implement Testing Methods
fa0516,"In the field of food safety, I've been dealing with an issue related to controlling the water retention process. I've already implemented testing methods. What steps should I take next?",fa050,End
fa0531,"In the field of Food Safety, I faced an issue with labeling products that contain retained water. I've already completed the task of creating accurate retained water statements. What should I do next?",fa0532,Distinguish Multi-Ingredient Products
fa0532,"In the field of Food Safety, I encountered an issue with labeling retained water products. I have already completed distinguishing multi-ingredient products. What should I do next?",fa0533,Address Special Labeling Scenarios
fa0533,"In the Food Safety field, I encountered a problem with labeling retained water products. I have completed addressing special labeling scenarios. What should I do next?",fa050,End
fa0611,"""I've completed the classroom training for carcass sorting in the food safety field, but I'm facing a problem with the training program. What steps should I take next?""",fa0612,Wet Lab Training
fa0612,"""In the field of food safety, I've encountered an issue with the training program for carcass sorting. I've already completed the wet lab training. What should my next steps be?""",fa0613,On-the-Job Training
fa0613,"In the field of Food Safety, I've encountered an issue with the Training Program for Carcass Sorting. I've completed the On-the-Job Training. What steps should I take next?",fa0614,Follow-Up Sessions
fa0614,"In the field of Food Safety, I encountered a problem with the Training Program for Carcass Sorting. I have completed the follow-up sessions. What should I do next?",fa0615,Continuous Monitoring
fa0615,"In the field of Food Safety, I've addressed a challenge with the Training Program for Carcass Sorting and completed Continuous Monitoring. What should be my next step?",fa060,End
fa0621,"In the Food Safety field, I've encountered an issue with Carcass Disposition and Sorting Procedures. I've already completed identifying unwholesome carcasses. What should I do next?",fa0622,Trim Localized Conditions
fa0622,"In the field of food safety, I've addressed the issue of trim localized conditions related to carcass disposition and sorting procedures. What steps should I take next?",fa0623,Dispose of Generalized Disease Carcasses
fa0623,"In the field of food safety, I've addressed the issue of disposing of carcasses with generalized disease. What should I do next regarding carcass disposition and sorting procedures?",fa0624,Route Carcasses for Reprocessing
fa0624,"In the Food Safety field, I faced an issue with Carcass Disposition and Sorting Procedures. After routing the carcasses for reprocessing, what steps should I take next?",fa060,End
fa0631,"In the field of Food Safety, I've encountered a problem related to managing generalized disease conditions. I have already evaluated the generalized symptoms. What should I do next?",fa0623,Dispose of Generalized Disease Carcasses
fa0623,"In the field of Food Safety, I faced a problem with managing generalized disease conditions. I've already disposed of the diseased carcasses. What should I do next?",fa0633,Trim or Dispose Based on Condition
fa0633,"In the field of food safety, I dealt with an issue related to managing generalized disease conditions. After completing the step of trimming or disposing based on condition, what should I do next?",fa060,End
fa0711,"In the field of Food Safety, I encountered a problem with the Food Defense Planning Workflow. I've already completed the development of the Food Defense Plan. What should I do next?",fa0712,Designate Food Defense Coordinator
fa0712,I've completed the step of designating a Food Defense Coordinator in the Food Safety field. What should I do next in the Food Defense Planning Workflow?,fa0713,Conduct Vulnerability Assessment
fa0713,"In the field of food safety, I've completed a vulnerability assessment for food defense. What should be my next step in the planning workflow?",fa0714,Train Employees on Food Defense
fa0714,I've completed training employees on food defense as part of our food defense planning workflow. What should be my next step?,fa070,End
fa0721,"In the field of Food Safety, I've encountered an issue with the Personnel Security Workflow. I've already completed conducting background checks. What should my next step be?",fa0722,Establish Credential Systems
fa0722,"I encountered an issue with the Personnel Security Workflow in the Food Safety field. After completing the establishment of credential systems, what should my next step be?",fa0714,Train Employees on Food Defense
fa0714,"In the field of Food Safety, I've addressed an issue concerning Personnel Security Workflow and have completed training employees on Food Defense. What steps should I take next?",fa070,End
fa0711,"In the field of Food Safety, I've encountered an issue with the Incident Response Planning Workflow. I've already completed the development of the Food Defense Plan. What steps should I take next?",fa0721,Conduct Background Checks
fa0721,"In the Food Safety field, I've encountered an issue with the Incident Response Planning Workflow. I've already completed the background checks. What should I do next?",fa0733,Notify Authorities in Case of Incident
fa0733,"In the field of Food Safety, I've finished notifying the authorities about an incident as part of the Incident Response Planning Workflow. What should be my next step?",fa0734,Move Personnel and Patrons to Safety
fa0734,"In the Food Safety field, I've encountered an issue with the Incident Response Planning Workflow. I've already completed the step of moving personnel and patrons to safety. What should I do next?",fa070,End
fa0811,"In the Food Safety field, I encountered an issue with the Risk Mitigation Workflow. I've completed the step on preventing adulteration. What should I do next?",fa0812,Controlling Time and Temperature
fa0812,"In the field of Food Safety, I've addressed the issue of controlling time and temperature as part of the risk mitigation workflow. What should I focus on next?",fa0813,Prevent Cross-Contamination
fa0813,I've encountered a problem in the food safety field related to the risk mitigation workflow. I've already completed the step of preventing cross-contamination. What should I do next?,fa0814,Cleaning and Sanitizing
fa0814,"In the food safety field, I encountered a problem related to the risk mitigation workflow. I've already completed the cleaning and sanitizing steps. What should I do next?",fa080,End
fa0821,"In the field of Food Safety, I've come across an issue with the Employee Hygiene Workflow. I've already completed training the employees. What steps should I take next?",fa0822,Proper Use of Gloves
fa0822,"In the Food Safety field, I've addressed the issue of Proper Use of Gloves in the Employee Hygiene Workflow. What should I focus on next?",fa0823,Employee Practices
fa0823,"In the Food Safety field, I've addressed Employee Practices related to the Employee Hygiene Workflow. What should I focus on next?",fa0813,Prevent Cross-Contamination
fa0813,"In the Food Safety field, I encountered a problem with the Employee Hygiene Workflow. I have already addressed preventing cross-contamination. What should I focus on next?",fa080,End
fa0831,I've completed the Product Handling step in the Food Safety Workflow. What should I do next?,fa0814,Cleaning and Sanitizing
fa0814,I've completed the cleaning and sanitizing steps in the food safety workflow. What should I do next?,fa0823,Employee Practices
fa0823,"In the field of Food Safety, I've finished addressing Employee Practices. What should I focus on next in the Food Safety Workflow?",fa080,End
fa0911,"In the Food Safety field, I've addressed pre-harvest controls for Salmonella management in livestock. What steps should I take next?",fa0912,Lairage Practices
fa0912,I have been working on Salmonella control in livestock management and have completed the lairage practices. What steps should I take next?,fa0913,Antimicrobial Treatments
fa0913,"In the field of food safety, I've addressed a problem related to Salmonella control in livestock management by completing antimicrobial treatments. What steps should I take next?",fa090,End
fa0921,"In the field of food safety, I've encountered an issue with statistical quality control in slaughter operations. I've already completed statistical process control. What should I do next?",fa0922,Sampling Protocols
fa0922,"In the field of Food Safety, I've encountered an issue with Statistical Quality Control in slaughter operations. I've already completed the sampling protocols. What should I do next?",fa0923,Process Adjustment
fa0923,"In the field of food safety, I've dealt with an issue concerning statistical quality control in slaughter operations. I've already completed the process adjustment. What should I do next?",fa090,End
fa1011,I've completed the preparation of meat and ingredients in the fermented products workflow within the food safety field. What steps should I take next?,fa1012,Fermentation Process
fa1012,"In the field of Food Safety, I encountered a problem with the workflow for fermented products. I have completed the fermentation process. What steps should I take next?",fa1013,Optional Low-Temperature Heat Step
fa1013,"In the field of Food Safety, I've encountered an issue with the workflow for fermented products. I've already completed the optional low-temperature heat step. What should I do next?",fa1014,Drying Process
fa1014,"In the Food Safety field, I encountered a problem with the workflow for fermented products. I have completed the drying process. What should I do next?",fa100,End
fa1021,"In the field of food safety, I've worked through the meat preparation and salt application stages for salt-cured products. What steps should I take next?",fa1022,Salt-Curing Process
fa1022,"In the field of food safety, I've encountered an issue with the workflow for salt-cured products. I've completed the salt-curing process. What steps should I take next?",fa1023,Equalization Step
fa1023,"In the field of food safety, I've encountered an issue with the workflow for salt-cured products. I've already completed the equalization step. What should I do next?",fa1014,Drying Process
fa1014,"In the field of food safety, I've encountered an issue with the workflow for salt-cured products. I've already completed the drying process. What steps should I take next?",fa100,End
fa1031,"In the Food Safety field, I've encountered an issue with the Dried Products Workflow. I've completed the Preparation and Seasoning steps. What should I do next?",fa1014,Drying Process
fa1014,"In the food safety field, I've encountered a problem with the dried products workflow. I've completed the drying process. What should I do next?",fa1033,Optional Post-Drying Heat Treatment
fa1033,"In the field of Food Safety, I've encountered an issue with the workflow for dried products. I've already completed the optional post-drying heat treatment. What steps should I take next?",fa100,End
fa1111,"In the field of food safety, I've finished the receiving and inspection stages of the hazard control workflow. What steps should I take next?",fa1112,Sanitation SOPs Implementation
fa1112,"In the field of Food Safety, I've completed the implementation of Sanitation SOPs. What should be my next step in addressing the Hazard Control Workflow?",fa1113,Temperature Monitoring Procedures
fa1113,"In the Food Safety field, I've encountered an issue with the Hazard Control Workflow. I've already completed the Temperature Monitoring Procedures. What should I do next?",fa110,End
fa1121,"In the field of Food Safety, I've encountered an issue with the Environmental Monitoring Workflow. After completing the swab testing, what should my next steps be?",fa1112,Sanitation SOPs Implementation
fa1112,"In the field of Food Safety, I faced a challenge with the Environmental Monitoring Workflow. I've already completed the implementation of Sanitation SOPs. What should my next step be?",fa1123,Corrective Action Documentation
fa1123,"In the field of food safety, I've addressed a problem with the environmental monitoring workflow and have completed the corrective action documentation. What steps should I take next?",fa110,End
fa1131,"In the field of Food Safety, I've finished the Product Sorting and Sizing stages in the Process Optimization Workflow. What steps should I take next?",fa1113,Temperature Monitoring Procedures
fa1113,"""In the field of Food Safety, I've completed the Temperature Monitoring Procedures as part of the Process Optimization Workflow. What steps should I take next?""",fa1133,Process Adjustment
fa1133,"In the field of Food Safety, I've encountered an issue with the Process Optimization Workflow. I've already completed the Process Adjustment. What should I do next?",fa110,End
fa1211,"In the field of food safety, I've encountered an issue with the raw catfish processing workflow. I've completed the step for receiving farm-raised catfish. What should I do next?",fa1212,Sanitation SOP Implementation
fa1212,"In the Food Safety field, I've been addressing issues with the raw catfish processing workflow. I've already implemented the sanitation SOPs. What should be my next step?",fa1213,Temperature Control
fa1213,"In the field of food safety, I've addressed the issue of temperature control in the raw catfish processing workflow. What should be my next step?",fa1214,Foreign Material Control
fa1214,"In the Food Safety field, I've addressed the issue of foreign material control in the raw catfish processing workflow. What steps should I take next?",fa120,End
fa1221,"In the Food Safety field, I've encountered a problem with the Packaging Material Handling Workflow. I've already completed the Receiving and Storing of Packaging Materials. What should I do next?",fa1212,Sanitation SOP Implementation
fa1212,"In the food safety field, I faced a problem with the packaging material handling workflow. After completing the sanitation SOP implementation, what should I do next?",fa1213,Temperature Control
fa1213,"In the field of Food Safety, I faced an issue with the Packaging Material Handling Workflow. I've already addressed the Temperature Control aspect. What should be my next step?",fa120,End
fa1231,I've completed the load and inspection of finished products in the Food Safety field. What should be my next step in the finished product shipping workflow?,fa1214,Foreign Material Control
fa1214,"In the field of Food Safety, I've addressed the issue of Foreign Material Control in the Finished Product Shipping Workflow. What steps should I take next?",fa1233,Temperature Maintenance During Transport
fa1233,"In the Food Safety field, I've addressed the issue of temperature maintenance during transport in the Finished Product Shipping Workflow. What should I focus on next?",fa120,End
fa1311,"In the field of food safety, I've worked on the receiving and storage of shell eggs in the liquid egg processing workflow. What steps should I take next?",fa1312,Sanitation SOP Implementation
fa1312,I've completed the implementation of the Sanitation SOP for the Liquid Egg Processing Workflow in the Food Safety field. What should I do next?,fa1313,Breaking and Separating
fa1313,"""In the Food Safety field, I've encountered an issue with the Liquid Egg Processing Workflow. I've already completed the Breaking and Separating steps. What should I do next?""",fa1314,Filtration and Cooling
fa1314,"In the food safety field, I'm working on a liquid egg processing workflow. I've completed the filtration and cooling steps. What should I do next?",fa1315,Temperature Monitoring
fa1315,"In the field of food safety, I've addressed the issue of temperature monitoring in the liquid egg processing workflow. What should my next step be?",fa130,End
fa1321,"In the Food Safety field, I've encountered an issue with the Packaging and Shipping Workflow. I've completed filling and sealing the bulk containers. What should I do next?",fa1312,Sanitation SOP Implementation
fa1312,"""In the field of food safety, I've encountered an issue with the packaging and shipping workflow. After completing the implementation of the sanitation SOP, what should I do next?""",fa1315,Temperature Monitoring
fa1315,"In the Food Safety field, I've addressed the issue of Temperature Monitoring in the Packaging and Shipping Workflow. What should be my next step?",fa1324,Foreign Material Control
fa1324,"In the Food Safety field, I've addressed a problem related to the Packaging and Shipping Workflow and completed the Foreign Material Control. What should I do next?",fa130,End
fa1411,"I've just finished the ""Receive Live Poultry"" step in raw poultry processing as part of my work in food safety. What should I do next?",fa1412,Stun and Bleed
fa1412,"In the field of food safety, I'm working on processing raw poultry and have completed the stunning and bleeding steps. What should I do next?",fa1413,Monitor Chilling Temperature
fa1413,"In the field of food safety, I've encountered an issue with raw poultry processing. I've already completed monitoring the chilling temperature. What should I do next?",fa140,End
fa1421,"In the field of Food Safety, I encountered an issue related to Egg Product Safety Assurance. I have completed the step of receiving shell eggs. What should I do next?",fa1422,Wash and Sanitize Eggs
fa1422,"In the field of Food Safety, I encountered an issue regarding Egg Product Safety Assurance. After washing and sanitizing the eggs, what steps should I take next?",fa1423,Sanitize Processing Equipment
fa1423,"In the field of food safety, I encountered a problem related to egg product safety assurance. I have already completed sanitizing the processing equipment. What should I do next?",fa140,End
fa1431,"In the field of Food Safety, I encountered an issue with product labeling compliance. I've already inspected the product labels. What should I do next?",fa1432,Update Label Templates
fa1432,"In the Food Safety field, I faced an issue with Product Labeling Compliance and have completed updating the label templates. What should I do next?",fa140,End
fa1511,"In the food safety field, I've encountered an issue with the raw material handling workflow. I've already completed receiving and inspecting the materials. What should I do next?",fa1512,Sanitation SOP Implementation
fa1512,"In the Food Safety field, I've encountered a problem with the Raw Material Handling Workflow, and I've already completed the implementation of the Sanitation SOP. What should I do next?",fa1513,Temperature Monitoring
fa1513,"In the field of Food Safety, I've addressed an issue with the Raw Material Handling Workflow and have completed Temperature Monitoring. What should I do next?",fa150,End
fa1521,I've finished the preparation for cooking in the food safety process. What should I do next in the cooking workflow?,fa1522,Cooking to Required Lethality
fa1522,"In the field of food safety, I've encountered an issue with the cooking workflow. After achieving the required lethality in cooking, what steps should I take next?",fa1513,Temperature Monitoring
fa1513,"In the Food Safety field, I've encountered an issue with the cooking workflow. After completing temperature monitoring, what should I do next?",fa150,End
fa1531,"In the field of food safety, I've completed the vacuum packaging process. What steps should I take next in the packaging workflow?",fa1512,Sanitation SOP Implementation
fa1512,I've completed the implementation of the Sanitation SOP in the Food Safety field concerning the Packaging Workflow. What should I do next?,fa1533,Labeling and Quality Inspection
fa1533,"In the field of food safety, I've completed the labeling and quality inspection stages in the packaging workflow. What should I do next?",fa150,End
fa1611,"In the field of Food Safety, I've encountered an issue with the workflow for processing raw poultry. I've already completed the receiving and inspection stages. What should I do next?",fa1612,Sanitation SOP Implementation
fa1612,"In the field of food safety, I've addressed a problem with the raw poultry processing workflow by implementing a sanitation SOP. What should I do next?",fa1613,Antimicrobial Intervention
fa1613,"In the field of food safety, I've encountered an issue with the raw poultry processing workflow. I've completed the antimicrobial intervention. What should my next step be?",fa1614,Temperature Monitoring
fa1614,"In the field of food safety, I've encountered an issue with the raw poultry processing workflow. I have already completed the temperature monitoring step. What should I do next?",fa160,End
fa1621,"In the food safety field, I've completed the filling and sealing steps in the packaging workflow. What should I do next?",fa1612,Sanitation SOP Implementation
fa1612,"I've completed the implementation of the Sanitation SOP in the Food Safety field, specifically addressing a problem with the Packaging Workflow. What should be my next step?",fa1623,Labeling and Documentation
fa1623,I've encountered an issue with the Packaging Workflow in the Food Safety field. I've already completed the labeling and documentation. What should I do next?,fa160,End
fa1631,"In the field of Food Safety, I've completed the Rapid Chilling process. What should I do next in the Chilling Workflow?",fa1614,Temperature Monitoring
fa1614,"In the food safety field, I encountered a problem with the chilling workflow. I've already completed the temperature monitoring. What should I do next?",fa1633,Water Management
fa1633,"In the field of Food Safety, I've encountered an issue with the Chilling Workflow. I've already completed Water Management. What should I do next?",fa160,End
fa1711,"In the field of Food Safety, I've addressed the issue of Grow-out House Biosecurity within the Pre-Harvest Interventions Workflow. What steps should I take next?",fa1712,Feed and Water Additives
fa1712,"In the Food Safety field, I've addressed the issue with Pre-Harvest Interventions Workflow, specifically completing the Feed and Water Additives. What should I focus on next?",fa1713,Sanitation SOP Implementation
fa1713,"In the field of Food Safety, I've addressed a problem with the Pre-Harvest Interventions Workflow and completed the implementation of the Sanitation SOP. What steps should I take next?",fa170,End
fa1721,"In the Food Safety field, I've encountered an issue with the Poultry Slaughter Workflow. I've already completed Live Receiving and Hanging. What steps should I take next?",fa1722,Scalding Process
fa1722,"In the field of food safety, I've encountered an issue with the poultry slaughter workflow. I've already completed the scalding process. What should my next step be?",fa1723,Temperature Monitoring
fa1723,"In the Food Safety field, I encountered a problem with the poultry slaughter workflow. I have already completed temperature monitoring. What should I do next?",fa1713,Sanitation SOP Implementation
fa1713,"In the food safety field, I've addressed an issue with the poultry slaughter workflow by implementing a sanitation SOP. What steps should I take next?",fa170,End
fa1731,I've addressed Chiller Water Management in the Poultry Chilling Workflow. What should I focus on next in the Food Safety field?,fa1723,Temperature Monitoring
fa1723,"In the food safety field, I've encountered an issue with the poultry chilling workflow. I've already completed temperature monitoring. What should I do next?",fa1733,Post-Chilling Inspection
fa1733,"In the food safety field, I've encountered an issue with the poultry chilling workflow. I have already completed the post-chilling inspection. What should I do next?",fa170,End
fa1811,I've completed the Hazard Analysis in the HACCP System Workflow. What steps should I take next?,fa1812,Sanitation SOP Implementation
fa1812,I've encountered an issue with the HACCP System Workflow in the Food Safety field. I've already completed the Sanitation SOP Implementation. What steps should I take next?,fa1813,Temperature Monitoring
fa1813,"In the field of Food Safety, I've encountered an issue with the HACCP System Workflow. I've already completed the Temperature Monitoring step. What should I do next?",fa180,End
fa1821,"In the Food Safety field, I've encountered an issue with the Product Packaging Workflow. I have already completed the Material Inspection. What steps should I take next?",fa1822,Sanitation SOP Implementation
fa1822,"I've completed the implementation of the Sanitation SOP in the Food Safety field, specifically addressing a problem with the Product Packaging Workflow. What should be my next step?",fa1823,Sealing and Labeling
fa1823,"In the Food Safety field, I encountered a problem related to the Product Packaging Workflow. I have already completed the sealing and labeling. What should I do next?",fa180,End
fa1831,"After completing microbiological sampling in the food safety field, what are the next steps in the final product testing workflow?",fa1832,Temperature Monitoring
fa1832,"In the Food Safety field, I've completed temperature monitoring for the final product testing workflow. What should I do next?",fa1833,Quality Assurance Review
fa1833,"In the field of Food Safety, I came across an issue with the Final Product Testing Workflow. I have already completed the Quality Assurance Review. What steps should I take next?",fa180,End
fa1911,"In the field of Food Safety, I've encountered an issue with the Pre-Harvest Interventions Workflow. I've already completed the Livestock Inspection. What steps should I take next?",fa1912,Sanitation SOP Implementation
fa1912,"In the Food Safety field, I've addressed an issue with the Pre-Harvest Interventions Workflow by completing the Sanitation SOP Implementation. What steps should I take next?",fa1913,Pathogen Reduction Strategies
fa1913,"I've completed the Pathogen Reduction Strategies in the Food Safety field, specifically focusing on the Pre-Harvest Interventions Workflow. What steps should I take next?",fa190,End
